"category","permissive","full_name","stars","license","language","pushed_at","url"
"automation","true","Elijas/baml-agents","60","MIT","Python","2025-07-04T10:55:42Z","https://github.com/Elijas/baml-agents"
"automation","true","lightfeed/extractor","60","Apache-2.0","TypeScript","2025-09-30T01:41:51Z","https://github.com/lightfeed/extractor"
"automation","true","aws-solutions-library-samples/guidance-for-multi-agent-orchestration-on-aws","58","Apache-2.0","TypeScript","2026-01-08T22:46:33Z","https://github.com/aws-solutions-library-samples/guidance-for-multi-agent-orchestration-on-aws"
"automation","true","krokozyab/Agent-Fusion","58","MIT","Kotlin","2026-03-07T11:44:25Z","https://github.com/krokozyab/Agent-Fusion"
"automation","false","martymcenroe/AssemblyZero","58","NOASSERTION","Python","2026-03-07T15:44:53Z","https://github.com/martymcenroe/AssemblyZero"
"automation","true","smogili1/circuit","57","Apache-2.0","TypeScript","2026-02-14T07:09:23Z","https://github.com/smogili1/circuit"
"automation","true","open-gitagent/gitclaw","53","MIT","TypeScript","2026-03-04T22:33:54Z","https://github.com/open-gitagent/gitclaw"
"automation","false","Equilateral-AI/equilateral-agents-open-core","52","NOASSERTION","JavaScript","2026-02-04T12:08:40Z","https://github.com/Equilateral-AI/equilateral-agents-open-core"
"automation","true","sandeshnaroju/agents_manager","52","MIT","Python","2025-08-26T08:01:50Z","https://github.com/sandeshnaroju/agents_manager"
"automation","true","thakshak/ReasoningBank","51","MIT","Python","2026-02-09T05:58:20Z","https://github.com/thakshak/ReasoningBank"
"automation","true","Andyinater/AutoGen_MemoryManager","50","MIT","Python","2023-10-04T02:24:50Z","https://github.com/Andyinater/AutoGen_MemoryManager"
"automation","true","UseTheFork/synapse","50","MIT","PHP","2025-03-11T23:35:28Z","https://github.com/UseTheFork/synapse"
"automation","true","pilottai/pilottai","49","MIT","Python","2026-02-20T17:27:05Z","https://github.com/pilottai/pilottai"
"eq_companion","true","blazickjp/GPT-CodeApp","48","MIT","Python","2024-05-07T16:07:10Z","https://github.com/blazickjp/GPT-CodeApp"
"automation","false","ITSpecialist111/HASS-AI-Orchestrator","47","UNKNOWN","Python","2026-01-17T12:42:52Z","https://github.com/ITSpecialist111/HASS-AI-Orchestrator"
"automation","true","7836246/claude-team-mcp","46","MIT","TypeScript","2025-12-21T05:15:34Z","https://github.com/7836246/claude-team-mcp"
"automation","true","vstorm-co/pydantic-ai-backend","46","MIT","Python","2026-02-27T01:02:23Z","https://github.com/vstorm-co/pydantic-ai-backend"
"automation","false","VibeCodingWithPhil/agentwise","44","NOASSERTION","TypeScript","2025-11-24T22:17:00Z","https://github.com/VibeCodingWithPhil/agentwise"
"automation","true","iamsonal/aiAgentStudio","44","MPL-2.0","Apex","2026-03-07T00:06:15Z","https://github.com/iamsonal/aiAgentStudio"
"eq_companion","true","OfficeDev/Microsoft-Teams-App-Reflect","42","MIT","C#","2021-05-08T00:18:02Z","https://github.com/OfficeDev/Microsoft-Teams-App-Reflect"
"automation","true","wheattoast11/openrouter-deep-research-mcp","42","MIT","JavaScript","2026-03-04T00:43:48Z","https://github.com/wheattoast11/openrouter-deep-research-mcp"
"eq_companion","false","ShaheenPerveen/speech-emotion-recognition-iemocap","41","GPL-3.0","Jupyter Notebook","2024-03-07T17:41:29Z","https://github.com/ShaheenPerveen/speech-emotion-recognition-iemocap"
"automation","true","ironcladgeek/FalconSignals","41","MIT","Python","2026-01-07T12:42:47Z","https://github.com/ironcladgeek/FalconSignals"
"automation","true","thefalc/multi-agent-ai-sdr-flink-orchestrator","41","MIT","Python","2025-05-19T20:43:20Z","https://github.com/thefalc/multi-agent-ai-sdr-flink-orchestrator"
"eq_companion","false","Nebaura-Labs/mote","40","NOASSERTION","TypeScript","2026-01-18T03:57:16Z","https://github.com/Nebaura-Labs/mote"
"eq_companion","false","lalaland-ai/lala-companion","40","AGPL-3.0","TypeScript","2025-04-04T05:05:38Z","https://github.com/lalaland-ai/lala-companion"
"eq_companion","false","morecry/MISC","39","UNKNOWN","","2022-04-16T12:08:16Z","https://github.com/morecry/MISC"
"automation","true","oxylabs/oxylabs-ai-studio-js","39","MIT","TypeScript","2025-12-08T07:15:00Z","https://github.com/oxylabs/oxylabs-ai-studio-js"
"eq_companion","false","zero2005x/RokidAIAssistant","38","UNKNOWN","Kotlin","2026-03-07T04:29:02Z","https://github.com/zero2005x/RokidAIAssistant"
"automation","true","PantherApex/Panther","37","MIT","Rust","2026-03-05T17:21:26Z","https://github.com/PantherApex/Panther"
"automation","true","ivanfioravanti/llm_context_benchmarks","37","Apache-2.0","Python","2026-03-01T20:50:14Z","https://github.com/ivanfioravanti/llm_context_benchmarks"
"automation","false","harishsg993010/HawkinsAgent","36","UNKNOWN","Python","2025-02-26T06:35:06Z","https://github.com/harishsg993010/HawkinsAgent"
"automation","false","Wencho8/ReAct-AI-Agent-from-Scratch-using-DeepSeek","35","UNKNOWN","Python","2025-02-18T18:30:00Z","https://github.com/Wencho8/ReAct-AI-Agent-from-Scratch-using-DeepSeek"
"automation","false","ArslanKAS/LangChain-for-LLM-App-Development","31","UNKNOWN","Jupyter Notebook","2024-02-16T13:05:39Z","https://github.com/ArslanKAS/LangChain-for-LLM-App-Development"
"automation","false","MaoXiaoYuZ/AutoChatScript","31","UNKNOWN","Python","2024-07-23T16:25:25Z","https://github.com/MaoXiaoYuZ/AutoChatScript"
"automation","false","danielckv/ContextLoom","31","UNKNOWN","Python","2025-12-06T17:33:13Z","https://github.com/danielckv/ContextLoom"
"automation","true","redf0x1/camofox-mcp","31","MIT","TypeScript","2026-03-01T21:08:19Z","https://github.com/redf0x1/camofox-mcp"
"eq_companion","false","kaifcoder/ai-companion","30","UNKNOWN","TypeScript","2023-10-05T06:48:58Z","https://github.com/kaifcoder/ai-companion"
"eq_companion","false","melanchthon19/multimodal_cnn","29","UNKNOWN","Python","2020-11-08T11:21:08Z","https://github.com/melanchthon19/multimodal_cnn"
"automation","false","MasihMoafi/A-Modular-Kingdom","28","UNKNOWN","Python","2026-02-21T16:36:52Z","https://github.com/MasihMoafi/A-Modular-Kingdom"
"automation","true","Yunhao-Feng/BackdoorAgent","28","Apache-2.0","Python","2026-01-19T12:08:14Z","https://github.com/Yunhao-Feng/BackdoorAgent"
"eq_companion","false","frapastique/frapuse-ai-companion-android-app","27","AGPL-3.0","Kotlin","2024-01-17T09:05:40Z","https://github.com/frapastique/frapuse-ai-companion-android-app"
"automation","true","harinaralasetty/CORAG","27","Apache-2.0","Python","2025-09-24T15:26:29Z","https://github.com/harinaralasetty/CORAG"
"automation","true","kindsmiles/pyvigate","27","MIT","Python","2024-03-06T01:15:23Z","https://github.com/kindsmiles/pyvigate"
"automation","true","yx-fan/multi-agent-orchestration-framework","26","MIT","Python","2025-11-10T01:08:35Z","https://github.com/yx-fan/multi-agent-orchestration-framework"
"automation","true","BitsOfAdventures/ai-e2e-tester","25","MIT","Python","2025-08-13T22:42:04Z","https://github.com/BitsOfAdventures/ai-e2e-tester"
"eq_companion","false","adrianhajdin/jsm_bookified","25","UNKNOWN","TypeScript","2026-02-27T14:07:27Z","https://github.com/adrianhajdin/jsm_bookified"
"eq_companion","true","dhrumilp12/Mental-Health-Companion","25","MIT","JavaScript","2024-10-21T13:46:37Z","https://github.com/dhrumilp12/Mental-Health-Companion"
"automation","true","faugustdev/git-context-controller","25","MIT","Shell","2026-02-26T00:57:47Z","https://github.com/faugustdev/git-context-controller"
"automation","false","spamsch/son-of-simon","24","UNKNOWN","Python","2026-03-07T18:41:30Z","https://github.com/spamsch/son-of-simon"
"automation","true","coder543/llm-speed-benchmark","23","MIT","Python","2024-08-01T19:18:39Z","https://github.com/coder543/llm-speed-benchmark"
"automation","true","isdk/web-fetcher.js","23","MIT","TypeScript","2026-01-20T11:08:00Z","https://github.com/isdk/web-fetcher.js"
"automation","true","Harsh-2909/hermes-go","22","MIT","Go","2025-05-16T09:20:32Z","https://github.com/Harsh-2909/hermes-go"
"eq_companion","true","chengzi0103/SoulSpeak","22","Apache-2.0","Python","2025-10-19T01:54:27Z","https://github.com/chengzi0103/SoulSpeak"
"eq_companion","false","jfzhouyoo/Supporter","22","UNKNOWN","Python","2023-07-16T10:03:19Z","https://github.com/jfzhouyoo/Supporter"
"eq_companion","false","krishyadav90/Travelease-A-Trip-Planner","21","NOASSERTION","TypeScript","2025-07-04T18:40:15Z","https://github.com/krishyadav90/Travelease-A-Trip-Planner"
"eq_companion","false","TanayGhanshyam/crispy-octo-guide","20","UNKNOWN","","2022-05-10T02:59:25Z","https://github.com/TanayGhanshyam/crispy-octo-guide"
"eq_companion","true","ericlewis/pin-pal","20","MIT","Swift","2025-03-09T06:32:07Z","https://github.com/ericlewis/pin-pal"
"eq_companion","false","thu-coai/AugESC","20","NOASSERTION","","2023-05-16T08:57:25Z","https://github.com/thu-coai/AugESC"
"automation","false","hive-agi/hive-mcp","19","NOASSERTION","Clojure","2026-03-02T18:19:54Z","https://github.com/hive-agi/hive-mcp"
"automation","true","SalesforceAIResearch/LoCoBench-Agent","18","Apache-2.0","Python","2025-11-19T18:03:51Z","https://github.com/SalesforceAIResearch/LoCoBench-Agent"
"automation","false","dbpprt/dieter","18","UNKNOWN","Python","2024-12-01T15:21:56Z","https://github.com/dbpprt/dieter"
"eq_companion","false","dorianborian/sesame-companion-app","18","UNKNOWN","Python","2026-02-26T20:43:43Z","https://github.com/dorianborian/sesame-companion-app"
"automation","false","nuster1128/learn_to_memorize","18","UNKNOWN","Python","2025-09-22T02:08:11Z","https://github.com/nuster1128/learn_to_memorize"
"automation","true","Alenryuichi/openmemory-plus","17","MIT","TypeScript","2026-03-01T08:02:21Z","https://github.com/Alenryuichi/openmemory-plus"
"automation","true","Prem95/socialautonomies","17","MIT","TypeScript","2025-06-10T08:12:03Z","https://github.com/Prem95/socialautonomies"
"automation","true","Solirinai/GeoBenchX","17","MIT","Jupyter Notebook","2025-11-18T18:05:53Z","https://github.com/Solirinai/GeoBenchX"
"eq_companion","false","blixor7/Ai-avatar-chatbot","17","UNKNOWN","Python","2025-09-04T11:11:05Z","https://github.com/blixor7/Ai-avatar-chatbot"
"automation","true","twolven/mcp-server-puppeteer-py","17","Apache-2.0","Python","2024-12-21T02:27:56Z","https://github.com/twolven/mcp-server-puppeteer-py"
"automation","true","AgentisLabs/agentis-framework","16","MIT","TypeScript","2025-03-12T23:51:11Z","https://github.com/AgentisLabs/agentis-framework"
"automation","false","auto-browse/auto-browse-ts","16","UNKNOWN","TypeScript","2025-07-07T05:34:19Z","https://github.com/auto-browse/auto-browse-ts"
"automation","false","hamr0/aurora","16","UNKNOWN","Python","2026-02-26T09:43:49Z","https://github.com/hamr0/aurora"
"eq_companion","false","ipnet-mesh/meshcore-mqtt","16","GPL-3.0","Python","2025-11-22T14:01:45Z","https://github.com/ipnet-mesh/meshcore-mqtt"
"eq_companion","false","wangjs9/Muffin","16","UNKNOWN","Python","2024-07-02T17:32:34Z","https://github.com/wangjs9/Muffin"
"automation","true","zTgx/llmweb-rs","16","MIT","Rust","2025-07-17T11:15:54Z","https://github.com/zTgx/llmweb-rs"
"automation","true","CMarsRover/SciAgentGYM","15","Apache-2.0","Python","2026-03-02T06:21:34Z","https://github.com/CMarsRover/SciAgentGYM"
"automation","false","Duzafizzl/substrate-ai","15","NOASSERTION","Python","2026-01-23T12:22:05Z","https://github.com/Duzafizzl/substrate-ai"
"eq_companion","false","Sathyajitanand2004/S.E.R.E.N.E","15","UNKNOWN","Python","2025-07-31T08:17:44Z","https://github.com/Sathyajitanand2004/S.E.R.E.N.E"
"eq_companion","true","bold-ronin/lira","15","MIT","Dart","2026-03-02T12:24:24Z","https://github.com/bold-ronin/lira"
"automation","true","cisco-foundation-ai/faith","15","Apache-2.0","Python","2026-03-06T23:11:27Z","https://github.com/cisco-foundation-ai/faith"
"eq_companion","false","dia2018/What-is-the-Difference-Between-AI-and-Machine-Learning","15","UNKNOWN","","2019-04-19T06:06:12Z","https://github.com/dia2018/What-is-the-Difference-Between-AI-and-Machine-Learning"
"eq_companion","false","10cl/agentos","14","UNKNOWN","","2024-05-05T13:29:31Z","https://github.com/10cl/agentos"
"automation","true","Al-aminI/GraphMem","14","MIT","Python","2026-01-12T18:46:24Z","https://github.com/Al-aminI/GraphMem"
"automation","true","adityasarade/Asterix","14","MIT","Python","2026-01-14T15:51:09Z","https://github.com/adityasarade/Asterix"
"eq_companion","false","circle-hit/TransESC","14","UNKNOWN","Python","2023-06-16T07:32:36Z","https://github.com/circle-hit/TransESC"
"automation","true","idan-rubin/browserclaw","14","MIT","TypeScript","2026-03-06T23:01:17Z","https://github.com/idan-rubin/browserclaw"
"eq_companion","true","joryeugene/calmhive-cli","14","MIT","JavaScript","2025-09-11T18:08:07Z","https://github.com/joryeugene/calmhive-cli"
"eq_companion","false","navidmdn/ESConv-SRA","14","UNKNOWN","Jupyter Notebook","2025-04-14T18:04:08Z","https://github.com/navidmdn/ESConv-SRA"
"automation","true","rhohndorf/beezle-bug","14","MIT","Python","2026-03-04T20:05:06Z","https://github.com/rhohndorf/beezle-bug"
"automation","true","ENDEVSOLS/Long-Trainer","13","MIT","Python","2026-02-26T05:24:26Z","https://github.com/ENDEVSOLS/Long-Trainer"
"automation","true","EveryOneIsGross/defaultmodeAGENT","13","MIT","Python","2025-12-18T03:05:15Z","https://github.com/EveryOneIsGross/defaultmodeAGENT"
"automation","true","RedberryProducts/mcp-client-laravel","13","MIT","PHP","2026-01-12T03:42:31Z","https://github.com/RedberryProducts/mcp-client-laravel"
"automation","false","Somi-Project/Somi","13","UNKNOWN","Python","2026-03-05T17:32:36Z","https://github.com/Somi-Project/Somi"
"eq_companion","false","akhil2495/multi-modal-emotion-recognition","13","UNKNOWN","Jupyter Notebook","2018-12-12T21:53:27Z","https://github.com/akhil2495/multi-modal-emotion-recognition"
"automation","true","taco-devs/termo-agent","13","MIT","Python","2026-03-06T05:16:23Z","https://github.com/taco-devs/termo-agent"
"automation","true","veilm/cdp-cli","13","MIT","Go","2026-02-13T23:41:41Z","https://github.com/veilm/cdp-cli"
"automation","true","wctsai20002/llm-provider","13","MIT","Python","2025-01-17T03:25:35Z","https://github.com/wctsai20002/llm-provider"
"automation","false","yupeijei1997/WildToolBench","13","UNKNOWN","Python","2026-02-17T14:17:06Z","https://github.com/yupeijei1997/WildToolBench"
"eq_companion","true","metacore-stack/auroraspeak-studio","12","MIT","TypeScript","2025-11-13T06:41:46Z","https://github.com/metacore-stack/auroraspeak-studio"
"eq_companion","true","satyamshorrf/virtual-girlfriend","12","MIT","JavaScript","2025-04-01T20:33:59Z","https://github.com/satyamshorrf/virtual-girlfriend"
"eq_companion","false","Abu-muhab/gpt-study-buddy","11","UNKNOWN","Dart","2023-11-19T20:25:41Z","https://github.com/Abu-muhab/gpt-study-buddy"
"automation","true","AzureCosmosDB/CosmicMemory","11","MIT","Python","2025-10-30T15:30:35Z","https://github.com/AzureCosmosDB/CosmicMemory"
"eq_companion","true","Codeunia/Jarvis-FullStack-AI-Virtual-Assistant","11","MIT","HTML","2025-08-26T10:34:19Z","https://github.com/Codeunia/Jarvis-FullStack-AI-Virtual-Assistant"
"eq_companion","true","Navjot-Singh7/Project-Nova","11","MIT","Python","2026-03-07T14:12:43Z","https://github.com/Navjot-Singh7/Project-Nova"
"automation","true","Sean-V-Dev/CognitiveLattice","11","MIT","Python","2025-10-07T16:30:33Z","https://github.com/Sean-V-Dev/CognitiveLattice"
"eq_companion","true","SergeySharipov/ai-companion-saas","11","MIT","TypeScript","2026-02-18T21:07:46Z","https://github.com/SergeySharipov/ai-companion-saas"
"automation","false","itbanque/talk2dom","11","AGPL-3.0","Python","2026-01-01T15:56:11Z","https://github.com/itbanque/talk2dom"
"eq_companion","false","jbaker10/AirWatchBuddy","11","UNKNOWN","Objective-C","2018-09-20T22:14:59Z","https://github.com/jbaker10/AirWatchBuddy"
"automation","false","yashghogre/mem1","11","UNKNOWN","Python","2025-12-14T12:26:16Z","https://github.com/yashghogre/mem1"
"eq_companion","false","ArpitGupta4957/suno_samjho","10","UNKNOWN","Dart","2026-02-28T09:21:20Z","https://github.com/ArpitGupta4957/suno_samjho"
"eq_companion","false","Atqarana/AI-Voicebot-for-Kids","10","UNKNOWN","JavaScript","2024-10-15T19:06:53Z","https://github.com/Atqarana/AI-Voicebot-for-Kids"
"automation","true","Infobellit-Solutions-Pvt-Ltd/EchoSwift","10","Apache-2.0","Python","2025-06-24T09:14:01Z","https://github.com/Infobellit-Solutions-Pvt-Ltd/EchoSwift"
"automation","true","kryvokhyzha/langgraph-agent-toolkit","10","MIT","Python","2026-02-03T00:36:18Z","https://github.com/kryvokhyzha/langgraph-agent-toolkit"
"eq_companion","false","OrrisTech/clawface","9","NOASSERTION","TypeScript","2026-02-20T05:19:14Z","https://github.com/OrrisTech/clawface"
"automation","true","ScrapeGraphAI/just-scrape","9","MIT","TypeScript","2026-02-25T16:52:54Z","https://github.com/ScrapeGraphAI/just-scrape"
"eq_companion","false","anshkumar2311/AI-TRAVEL-PLANNER","9","UNKNOWN","JavaScript","2025-05-18T11:35:25Z","https://github.com/anshkumar2311/AI-TRAVEL-PLANNER"
"automation","false","dabit3/agent-memory","9","UNKNOWN","JavaScript","2026-02-24T11:42:32Z","https://github.com/dabit3/agent-memory"
"automation","true","ericwang915/PythonClaw","9","MIT","Python","2026-03-07T15:35:40Z","https://github.com/ericwang915/PythonClaw"
"eq_companion","true","extrawest/ai-study-companion-app","9","BSD-3-Clause","Dart","2025-02-06T16:38:11Z","https://github.com/extrawest/ai-study-companion-app"
"automation","true","fishisnow/midscene-browser","9","MIT","TypeScript","2025-05-01T13:26:15Z","https://github.com/fishisnow/midscene-browser"
"automation","true","hejijunhao/elephantasm-core","9","Apache-2.0","Python","2026-03-06T13:47:34Z","https://github.com/hejijunhao/elephantasm-core"
"automation","false","kawsarlog/awesome-mcp-api","9","UNKNOWN","","2025-12-10T19:41:32Z","https://github.com/kawsarlog/awesome-mcp-api"
"automation","false","mkantwala/CoNavic","9","UNKNOWN","JavaScript","2026-02-20T03:14:20Z","https://github.com/mkantwala/CoNavic"
"automation","false","psyb0t/uzdabrawza","9","WTFPL","Python","2025-08-11T10:09:26Z","https://github.com/psyb0t/uzdabrawza"
"automation","true","zbowling/gmail-ai-unsub","9","MIT","Python","2025-12-03T06:40:10Z","https://github.com/zbowling/gmail-ai-unsub"
"eq_companion","false","PRAKALP-PANDE/AI-Saas","8","UNKNOWN","TypeScript","2023-09-22T21:12:07Z","https://github.com/PRAKALP-PANDE/AI-Saas"
"eq_companion","false","cosmic-zip/MaidDragonWebUI","8","UNKNOWN","HTML","2023-10-25T12:54:58Z","https://github.com/cosmic-zip/MaidDragonWebUI"
"eq_companion","false","dylandasilva1999/explain-life-ios-app","8","UNKNOWN","Swift","2021-11-09T08:36:01Z","https://github.com/dylandasilva1999/explain-life-ios-app"
"eq_companion","false","kristofferv98/SemanthaVoiceAssistant","8","NOASSERTION","Python","2024-06-02T18:59:51Z","https://github.com/kristofferv98/SemanthaVoiceAssistant"
"eq_companion","false","maargha-ai/maargha-ai-platform","8","UNKNOWN","Python","2026-03-03T19:16:26Z","https://github.com/maargha-ai/maargha-ai-platform"
"eq_companion","true","mssandeepkamath/ai-mate-android","8","MIT","Java","2023-09-08T20:58:56Z","https://github.com/mssandeepkamath/ai-mate-android"
"automation","true","safimuhammad/Genesis-GPT","8","MIT","Python","2025-04-01T08:47:27Z","https://github.com/safimuhammad/Genesis-GPT"
"automation","true","thienzz/Kite","8","MIT","Python","2026-03-05T18:56:53Z","https://github.com/thienzz/Kite"
"automation","true","turtir-ai/mcp-ecosystem-platform","8","MIT","Python","2025-07-25T15:45:28Z","https://github.com/turtir-ai/mcp-ecosystem-platform"
"eq_companion","true","yehchunhung/RED","8","MIT","Jupyter Notebook","2023-11-04T13:41:08Z","https://github.com/yehchunhung/RED"
"eq_companion","true","1eastar/EmotionalSupport","7","MIT","Python","2024-11-11T05:11:03Z","https://github.com/1eastar/EmotionalSupport"
"eq_companion","false","ElhoubeBrahim/Moroccam","7","UNKNOWN","TypeScript","2023-05-15T09:32:30Z","https://github.com/ElhoubeBrahim/Moroccam"
"eq_companion","true","Fensterbank/novelai-voice-chat","7","MIT","Python","2023-12-29T07:55:41Z","https://github.com/Fensterbank/novelai-voice-chat"
"automation","true","Mushfiqur6087/Testing-Agent","7","MIT","Python","2025-06-06T15:18:18Z","https://github.com/Mushfiqur6087/Testing-Agent"
"eq_companion","true","Reza2kn/KakoVerse","7","Apache-2.0","Python","2025-11-06T20:47:10Z","https://github.com/Reza2kn/KakoVerse"
"eq_companion","true","Sh1nr1/mai-ai-assistant-self-hosted","7","MIT","Python","2025-06-28T08:53:55Z","https://github.com/Sh1nr1/mai-ai-assistant-self-hosted"
"eq_companion","true","Watsonyourface/m5stickc-plus-voice-ai-kids","7","MIT","C++","2026-01-21T10:42:17Z","https://github.com/Watsonyourface/m5stickc-plus-voice-ai-kids"
"eq_companion","false","atharv01h/kuki-chat-bot","7","UNKNOWN","TypeScript","2024-12-05T16:05:28Z","https://github.com/atharv01h/kuki-chat-bot"
"automation","true","ibrahimAlbyrk/AgentMate","7","MIT","Python","2025-07-30T15:42:19Z","https://github.com/ibrahimAlbyrk/AgentMate"
"eq_companion","true","igna-s/Realtime_Avatar_AI_Companion","7","Apache-2.0","Jupyter Notebook","2025-12-30T22:31:45Z","https://github.com/igna-s/Realtime_Avatar_AI_Companion"
"automation","false","ksm26/LLMs-as-Operating-Systems-Agent-Memory","7","UNKNOWN","Jupyter Notebook","2025-01-17T18:20:42Z","https://github.com/ksm26/LLMs-as-Operating-Systems-Agent-Memory"
"automation","false","lisaGuojl/LLM-Agent-SE-Survey","7","UNKNOWN","","2025-10-23T05:18:53Z","https://github.com/lisaGuojl/LLM-Agent-SE-Survey"
"automation","false","livingstonlarus/runic","7","UNKNOWN","Python","2025-03-03T07:30:27Z","https://github.com/livingstonlarus/runic"
"automation","false","maferrag/AlphaBench","7","UNKNOWN","","2026-01-08T07:39:10Z","https://github.com/maferrag/AlphaBench"
"automation","false","riyogarta/syne","7","NOASSERTION","Python","2026-03-07T03:25:14Z","https://github.com/riyogarta/syne"
"automation","true","shaihazher/tappi-browser","7","MIT","TypeScript","2026-03-07T04:38:14Z","https://github.com/shaihazher/tappi-browser"
"eq_companion","false","ArpitAswal/Voice-Genie","6","UNKNOWN","Dart","2025-12-31T16:47:17Z","https://github.com/ArpitAswal/Voice-Genie"
"eq_companion","false","BLANK-2340/Multimodal-Emotion-Analysis-Using-Attention-Based-Neural-Networks","6","UNKNOWN","Python","2024-10-11T13:10:25Z","https://github.com/BLANK-2340/Multimodal-Emotion-Analysis-Using-Attention-Based-Neural-Networks"
"eq_companion","false","Cyclostone/Talking-AI-Avatar-Generation","6","UNKNOWN","Python","2025-08-01T18:52:02Z","https://github.com/Cyclostone/Talking-AI-Avatar-Generation"
"eq_companion","false","Jwhao1999/DKPE","6","UNKNOWN","Python","2025-04-15T12:27:32Z","https://github.com/Jwhao1999/DKPE"
"automation","true","KREASIOKA/KREASYS","6","MIT","JavaScript","2026-03-07T17:54:17Z","https://github.com/KREASIOKA/KREASYS"
"automation","true","LiamFuller07/openwork","6","MIT","TypeScript","2026-01-14T05:16:52Z","https://github.com/LiamFuller07/openwork"
"eq_companion","true","NUSTM/FIRES","6","Apache-2.0","","2026-01-27T09:46:39Z","https://github.com/NUSTM/FIRES"
"automation","false","Nixon-H/burpsuite-professional-keygen","6","UNKNOWN","","2025-11-24T15:59:01Z","https://github.com/Nixon-H/burpsuite-professional-keygen"
"eq_companion","false","Oriall/SoulSync.AI_Waifu","6","UNKNOWN","CSS","2025-08-22T07:25:46Z","https://github.com/Oriall/SoulSync.AI_Waifu"
"automation","true","RekitRex21/kingmode-mission-control","6","MIT","","2025-12-27T08:57:25Z","https://github.com/RekitRex21/kingmode-mission-control"
"eq_companion","false","Sargurui/AI-Powered-CSV-XLS-App","6","UNKNOWN","Python","2025-01-11T02:58:04Z","https://github.com/Sargurui/AI-Powered-CSV-XLS-App"
"eq_companion","false","SidharthMudgil/chomu","6","GPL-3.0","Kotlin","2023-11-28T07:27:46Z","https://github.com/SidharthMudgil/chomu"
"eq_companion","false","crisprking/puppulse-ai-dog-health","6","UNKNOWN","TypeScript","2025-09-09T04:06:15Z","https://github.com/crisprking/puppulse-ai-dog-health"
"automation","false","embabel/urbot","6","UNKNOWN","Java","2026-03-07T18:13:00Z","https://github.com/embabel/urbot"
"eq_companion","true","meow2149/meow-ai","6","MIT","Go","2026-01-12T01:59:32Z","https://github.com/meow2149/meow-ai"
"eq_companion","false","mumunha/mos.ai.c-app","6","UNKNOWN","TypeScript","2025-08-10T23:28:02Z","https://github.com/mumunha/mos.ai.c-app"
"eq_companion","true","punitsharma5185-web/NEXA-V.1-An-Advanced-AI-Companion","6","MIT","Python","2025-12-15T15:34:36Z","https://github.com/punitsharma5185-web/NEXA-V.1-An-Advanced-AI-Companion"
"automation","true","ragi19/Mihrab-AI-Agent","6","MIT","Python","2025-11-24T02:16:37Z","https://github.com/ragi19/Mihrab-AI-Agent"
"eq_companion","false","sainimal1ba-hue/AI-Powered-Sensory-Overload-Prevention-for-Autism","6","UNKNOWN","Python","2026-02-01T07:54:58Z","https://github.com/sainimal1ba-hue/AI-Powered-Sensory-Overload-Prevention-for-Autism"
"eq_companion","false","secondlevel/NYCU-110-2-Natural-Language-Processing","6","UNKNOWN","Python","2022-07-13T09:41:35Z","https://github.com/secondlevel/NYCU-110-2-Natural-Language-Processing"
"eq_companion","true","sitatec/Waico","6","Apache-2.0","Dart","2025-08-06T21:51:32Z","https://github.com/sitatec/Waico"
"eq_companion","false","thinkdj/ChatGPT-Desktop-Companion","6","GPL-3.0","JavaScript","2023-02-24T09:09:40Z","https://github.com/thinkdj/ChatGPT-Desktop-Companion"
"eq_companion","false","vikasharma005/Healthcare_AI_WebApp","6","AGPL-3.0","HTML","2023-09-20T09:41:13Z","https://github.com/vikasharma005/Healthcare_AI_WebApp"
"automation","true","zarazaex69/traw","6","BSD-3-Clause","TypeScript","2026-01-16T19:23:56Z","https://github.com/zarazaex69/traw"
"automation","true","zbigniewsobiecki/dhalsim","6","MIT","TypeScript","2026-03-07T08:52:05Z","https://github.com/zbigniewsobiecki/dhalsim"
"eq_companion","false","Afran-zero/BENEMO-BANGLA-MULTIMODAL-EMOTION-DETECTION-EARLY-HYBRID-APPROACH","5","UNKNOWN","Python","2025-08-25T09:44:26Z","https://github.com/Afran-zero/BENEMO-BANGLA-MULTIMODAL-EMOTION-DETECTION-EARLY-HYBRID-APPROACH"
"eq_companion","false","Alfredd43/Fit-Track","5","UNKNOWN","Python","2025-07-11T07:39:56Z","https://github.com/Alfredd43/Fit-Track"
"automation","true","AnishDhomase/PagePilot-Agentic_Web_Browser","5","Apache-2.0","TypeScript","2025-04-29T20:37:42Z","https://github.com/AnishDhomase/PagePilot-Agentic_Web_Browser"
"eq_companion","false","ChaeheePark/XAI-Emotionally-Supportive-Conversations","5","UNKNOWN","Python","2023-05-07T15:01:08Z","https://github.com/ChaeheePark/XAI-Emotionally-Supportive-Conversations"
"eq_companion","true","ChillVeen/iSwing","5","MIT","Swift","2025-06-16T19:15:41Z","https://github.com/ChillVeen/iSwing"
"eq_companion","true","ErikElcsics/Custom-Virtual-Companion-Chatbot-Using-Microsoft-DialoGPT-medium-Model-Streamlit-Python","5","MIT","Python","2025-04-04T20:13:34Z","https://github.com/ErikElcsics/Custom-Virtual-Companion-Chatbot-Using-Microsoft-DialoGPT-medium-Model-Streamlit-Python"
"eq_companion","false","EsAm1973/Mazraaty","5","UNKNOWN","Dart","2025-07-09T13:10:37Z","https://github.com/EsAm1973/Mazraaty"
